content,title,url
This is a test story from Mawphor website.,Test Story,https://mawphor.com/test-story/
"Nongstoiñ, Ïaiong 01: Hadien ki bun phew tylli ki snem naduh ba la seng ïa ka skul St Mary’s ha ka shnong Maweit kaba dei kawei na ki shnong kaba dang sahdien ha ka thaiñ jong ka West Khasi Hills District, ha ka sngi nyngkong jong ka taiew katei ka shlem ka la ïoh ban lum lang ïa ki khynnah samla kiba la pass bad kiba dang ïai bteng ki jingpule ha katei ka shlem kumjuh ruh ïa ki nonghikai kiba rim kum ka jingïakynduh lang ïa kaba la tip ruh kum ka Alumni Gathering.Ha kane ka sngi la ïoh ruh ban plie paidbah biang sa shisien ïa ka Ïing skul barim kaba la ïoh ban pynkylla noh mynta tang sha ka primary. Katei ka Shlem ka dei kaba la seng naduh u snem 1992 lyngba ka kynhun I Sister Helen bam kwai ha ïing u Blei bad mynta ka la don la ka ïing paka kaba heh bad kaba bit kaba biang haduh class X.Ka dei ruh kawei na ki skul kaba la pynmyntoi shibun ïa ki nongshong shnong jong katei ka thaiñ, kaba la sei ruh bun ki soh kynthup haduh 2 ngut ki nongïasaid aiñ, 17 ki shipai bad pulit, 30 ngut ei ei ki nonghikai kynthup kiba hikai ha ki skul sorkar, ki Nurse, ki Missionary, kiba treikam sorkar bad kiwei kiwei.U bah Sahitbor Diengngan Branch Manager ka HDFC Bank Nongstoiñ, u la long u kongsan ryngkat u bah Orius Thongni kum u symbud kongsan, nalor u Liavi David Principal ka St. Mary’s bad kiwei kiwei ki riew rangbah jong ka thaiñ. U kongsan haba ai jingkren u la ong dei namar ki nonghikai mynshuwa ba la long kumne kumba long mynta. Kumta ka dei ka kamram ki khynnah Alumni ban wad ïa la ki nonghikai kiba la pynlong ïa ka mynta. U la ong ruh ban kynmaw ruh ban ym klet ïa la ka tynrai kum u jingthung Biskot ban pur kat shaba poi ban soh tangba dei ban tip ïa la ka tynrai hangno ka don.",Kum u biskot dei ban pur kylleng da kaba skhem ha la ka tynrai : Sahitbor Diengngan,https://mawphor.com/kum-u-biskot-dei-ban-pur-kylleng-da-kaba-skhem-ha-la-ka-tynrai-sahitbor-diengngan/
"Mawkyrwat, Ïaïong 01: Ki nongkhmih ne ki Expenditure Observers (EO) na ka bynta ka ilekshon sha ka Lok Shabha ka ban sa long ha une u bnai na ka bynta ka 1- Shillong (ST) Parliamentary Constituency ba kynthup ïa u Satyapal. S. Meena, IRS bad u Kamlesh Kumar, IRS mynta ka sngi ki la wan jngoh ïa ka South West Khasi Hills District, Mawkyrwat ryngkat ka jingpynlong jingïalang ha kamra jong u District Election Officer, Mawkyrwat ban khmih bniah ne pynkhreh ïa ka jingtreikam jong ki komiti bapher bapher na ka bynta ka ilekshon Lok Sabha Parliamentary Elections, 2024.Ha kane ka jingïalang, u Satyapal. S. Meena, IRS u la ai ka jingbthah kaba shai ha kaba ïa dei bad ki bynta ne ki kam ba dei ban leh ha kaba ïa dei bad ka kynhun ba dei peit ïa ka Expenditure Monitory ha kaba u la kyrpad ïa u Assistant Expenditure Observer (AEO) ban pynbit pynbiang ïa ki report ha ka por ba biang.Ha kane ka sngi ka la don ruh ka jingïaphylliew bad ki Nodal Officers jong ki kynhun bapher bapher ha kaba ïa dei bad ka jingpynkhreh bad ka kam jong ki kynhun ba dei peit ha kane ka ilekshon kum ban peit ïa ki jingpyndonkam pisa, kyiad namar ka aiñ ne ki hukum ka Model Code of Conduct (MCC) bad ka jingpynlut jong ki kyrtong bad ki party bapher bapher.U la ong ruh ba ka donkam na ka bynta kine ki kynhun ban ïathuh ne pyntip ha u Deputy Commissioner ne Nodal Officer lada don kano kano ka jingpynkheiñ ïa ka MCC lane kino kino ki jingeh ba ki ïa kynduh.Ha kane ka jingïalang la ïadonlang u bah T. Lyngwa, IAS, District Election Officer, South West Khasi Hills District, u bah L.T. Tariang, MCS, Assistant Returning Officer (ARO), South West Khasi Hills District bad kiwei.","Na ka bynta ka MP ilekshon 2024, wan jngoh ki EO ha South West Khasi Hills District",https://mawphor.com/na-ka-bynta-ka-mp-ilekshon-2024-wan-jngoh-ki-eo-ha-south-west-khasi-hills-district/
"Mawkyrwat, Ïaïong 01: Ka long kaei kaei ka jingduh nong kaba khraw namar da ka jingwan jong ‘erïong ‘erlang tharai ha ka miet jong ka 31 tarik u Lber, 2024 kiba bun tylli ki longïing ki la shah ktah bad shah pynjulor.Ha ka tyllong khubor ba la ïoh lyngba ka ophis jong u District Disaster Management Office (DDMO), South West Khasi Hills District la ïathuh ba ha kane ka jingwan jong ka phria ryngkat ka ‘erïong ‘erlang tharai ki don haduh 68 tylli ki longïing kiba la shah ktah jur na ka jingshah shoh phria ïa ki tnum ïing bad 39 tylli pat kiba la shah ktah tang malu mala bad kine ki longïing ki dei ha ka thaiñ Warsan Lyngdoh kiba hap hapoh jong ka Mawkyrwat Block South West Khasi Hills District.Shuh shuh la ïathuh ba ki shnong kiba la shah ktah na ka jingwan ka ‘erïong ‘erlang tharai ki long ka shnong Mawjaraiñ, Nongrim Mawpat, Pynden umjaraiñ, Umsaw, Nongtynñiaw, New Mawjai, Nongpuiñskei, Mawnore, Mawhiangrnga, Mawkhlaitngap, Mawpat, Rangmaw, Mawsaw, Manad, Phlangdiloiñ, Wahkaji.Ha kawei pat ka jingjia, ha kajuh hi ka miet jong ka 31 tarik u bnai Lber, 2024 da ka jingwan u slap bad lyer kaba jur kawei ka skul kaba kyrteng ka Vesto Upper Primary School kaba don ha shnong Rangjadong ka la shah lit noh ki tin sop bad la don ki ïing briew bad ki dukan kiba la shah pynjulor malu mala.Shuh shuh la ïathuh ruh ba ha kine ki jingjia ym shym la don mano mano ruh ba mynsaw.",Julor 68 ki longïing na ka jingwan lynshop u phria ha ka thaiñ Warsan Lyngdoh,https://mawphor.com/julor-68-ki-longiing-na-ka-jingwan-lynshop-u-phria-ha-ka-thain-warsan-lyngdoh/
"Nongstoiñ, Ïaiong 01: Da ki phew tylli ki Ïing bad bun tylli ki Shnong ka thaiñ Ri-Muliang, West Khasi Hills, ki la shah ktah jur ha ka eriong erngit kaba wan ban lynshop kynsan kynsan ha ka janmiet sngi U Blei ka 31 tarik Lber 2024.Kane ka eriong kaba la wan ha ryngkat u slap u ba jur, ka la pynjulor buh eh ha ka thaiñ Langpih, Tynghor, Umyiap bad kiwei kiwei ki shnong ba marjan. Ki khubor ki ïathuh ruh ba ka eriong ka la pynkhyllem ruh ïa ki post bording bad ki dieng ki siej ha ka thaiñ. La ong ba ki don ruh katto katne ki briew kiba la mynsaw na kane ka jingjia.Ha ka jingïakren bad u President ka HYC Ri-Muliang Pyllun samla Distarbor Wanniang, u la ong ba ka seng ka dang pyrshang ban lum jingkheiñ mynta ïa ki jingpynjulor jong kane ka eriong ha ka thaiñ baroh kawei.U la ïathuh ruh ba tang ha ka shnong Tynghor, ki la don haduh 15 tylli ki Ïing kiba la shah pynjulor bad shah jynrat ka tnum ha kane ka eriong. Kumta ym lah satia ban tip lut ïa ka jingshah pynjulor jong ki ïing ki sem ha kiwei kiwei pat ki shnong ba marjan.",Julor jur ki ïing ki sem ha thaiñ Ri-Muliang ba lynshop ka ‘eriong,https://mawphor.com/julor-jur-ki-iing-ki-sem-ha-thain-ri-muliang-ba-lynshop-ka-eriong/
"Nongpoh, Ïaïong 01: Da ki phew tylli ki Ïing ki sem ha ka thaiñ khappud Block II ha Ri Bhoi ki la shah punjulor ha ka erïong kaba la wan lynshop ha ka janmiet Sngi U Blei kumba ha ka por 4 baje janmiet.Kumba la ioh lum jingtip la ong ba kane ka erïong bajur ka la lynshop ym tang ïa ki ïing ki sem ha kitei ki thaiñ khappud Block II bad danki phew tylli ki Ïing ha ka thaiñ Jirang ruh ki ïing ki sem ki la shah punjulor bad ha kiwei kiwei ki bynta jong ka dong Ri BhoiHaba phai sha ka jingjoa ha ka thaiñ Block II bad hap ha ka Raid Nongtung ha Ri Bhoi, ki lai tylli ki Shnong ki la shah kthah bha ba kynthup ïa ka Shnong Ummat I, Ummat II bad ka Shnong Nongsder ha kaba 28 tylli ki ïing ki la shah punjulor ha ka erïong erngit ha kitei ki 3 Shnong.Halor kane ka jingjia ba sngewsih bun ruh ki longïing ki la kylla khlem ïing khlem sem ha kaba katei ka erïong bajur ka la wan ban punjulor ïa ki ïing ki sem bad baroh ki jingdon jingem jong ki hapoh ki ïing ki sem.La ong ruh ba kane ka eriong ym tang ba ka punjulor ïa ki ïing ki sem, hynrei bun ki jingthung jingtep ruh ki la julor ba la don ruh ka jingïap phria ha ka thaiñ Ri Bhoi.Haba ioh ban ïa kren bad u Bah Blikshon Sohtun, President ka Synjuk ki Rangbah Shnong Border Area ka Raid Nongtung, u la ong ba kane ka jingwan lynshop kynsan ka erïong ka la ktah shisha ïa kiba bun ki Longïing longsem ha katei ka thaiñ bad ki la kylla long khlem ïing khlem sem ba ka eriong ka la pynjot pynpra ïa ki ïing ki sem jongki.Ha kaba ïa dei bad kane ka jingjia kum u nongïalam katei ka thaiñ u la pynpaw ka jingsngewkhia ban iohi ba ki longïing ki la shah ktah jur bad don ruh kiba la hap ban wad jaka riehtngen shipor namar ba ka ïing jongki kam long shuh ban shong ban sah na ka jingwan lynshop katei ka eriong bajur.Namar kata na ka liang ka Synjuk bad ki nongïalam Shnong ki la buh ïa ka jingkyrpad sha ka bor sorkar ba kin phah ban wan jurip mardor ïa ki longïing kiba shah ktah bad ha kajuh ka por ban thaw lem ïa ki lad jingïarap na ka sorkar sha kitei ki lanot kiba la shah ktah jur ha katei ka erïong, u la bynrap.",Da ki phew tylli ki ïing ki sem pynjulor ka ‘er-ïong ha khappud Block II ha Ri Bhoi,https://mawphor.com/da-ki-phew-tylli-ki-iing-ki-sem-pynjulor-ka-er-iong-ha-khappud-block-ii-ha-ri-bhoi/
"Nongpoh, Ïaïong 01: Kumba bun tylli ki longïing ha ki shnong ba hap ha ka Jirang Constituency ki la shah ktah jur bad don ruh kiba la kylla khlem ïing khlem sem na ka jingwan lynshop ka erïong bajur hynnin ka janmiet jong ka sngi u Blei, u MLA ka Jirang Constituency, u Bah Sosthenes Sohtun u la phah ïa ka jingkyrpad kaba jur sha ka sorkar jylla ba kan pynsted ïa ki lad jingïarap na ka bynta kito ki longïing kiba la shah ktah jur.Kum ban pynkynmaw, hynnin ka janmiet kiba bun ki shnong ba hap ha ka Jirang C&RD Block ki la shah ktah jur ha ka erïong, kaba dei hadien ba ka eriong bajur ka la wan ban lynshopki ban pynjulor naduh ki ïing ki sem bad ruh wat ki jingthung jingtep jong kiba bun tylli ki shong ha ka thaiñ Jirang.Haba la ïa kren bad ki Nongtho Khubor, u MLA ka Jirang u Bah Sosthenes Sohtun u la pynpaw ïa ka jingsngewkhia kaba jur halor katei ka jingjia ba sngewsih ba ka eriong erngit ka la wan ban lynshop naphang ïa ki ïing ki sem bad ruh ki jingthung jingtep kaba la long ka jingduhnong kaba khraw ïa kito ki lanot ba la shah ktah bad kaba kham sngewkhia ka long ba la don ruh ki longïing kiba la shah ktah jur ha kaba ki la hap ban riehtngen shipor ha ki ïing Dorbar bad ki skul, kaba dei hadien ba ka eriong ka la pynjulor ïa ki ing ki sem jongki.U la ïathuh ruh da ki phew tylli ki shnong kiba la shah ktah hapoh ka Jirang Constituency kiba kynthup kum ka shnong Pamumsylliang, Umshalini, Rani, Gonpati, Jalpaham, Matang, Jirang, Umsohpai bad kiwei kiwei ki shnong kiba la pyntip bad kiba la ioh ban ïa kren lyngba ki telephone.U la pynpaw ruh kaba sngewkhia ka long ym tang ba ka eriong ka la pynjulor lut ïa ki ïing ki sem bad ka eriong ka la pynjulor naduh ki diengkwai, ki diengjri (rubber) bad kiwei kiwei ki jingthung jingtep kiba la ktah shisha ïa ki longïing kiba la ngat ha kane ka lanot eriong.Kum u Nongmihkhmat paidbah u la ïathuh ruh naduh hynnin ka sngi tang mar ïa ioh jingtip u la dep ban kren naduh u BDO ka Jirang Block C&RD Block kiba la phah ïa ki briew ban leit jurip ryngkat bad ma u kum u Ophisar bad ruh u la kren sha u Deputy Commissioner ka Ri Bhoi ba un shim khia khamtam ban pynpoi ïa ki lad jingïarap sha kaba kham kloi sha kito ki lanot kiba la shah ktah jur.Shuh shuh, u la ong ruh namar ka jingsngewkhia kaba jur halor kane ka jingjia ba sngewsih ïa kiba bun ki longing longsem, kum u nongmihkhmat paidbah u la pyntip ruh sha u Symbut myntri rangbah ka jylla, u Bah Prestone Tynsong ba ka sorkar jylla kan pynsted ban pynpoi ïa ki lad jingïarap (Relief Fund) sha kito ki longing ba shah ktah jur bad ruh ba ka sorkar kan pyrkhat kyrpang ba kan nym ktah ïa kito ki longïing kiba la duh ïa ki ing ki sem na ka jingwan lynshop katei ka eriong bajur, u la bynrap.",Sha ka sorkar kyrpad u MLA Jirang ban pynsted ki lad jingïarap sha ki lanot eiriong ha thaiñ Jirang,https://mawphor.com/sha-ka-sorkar-kyrpad-u-mla-jirang-ban-pynsted-ki-lad-jingiarap-sha-ki-lanot-eiriong-ha-thain-jirang/
"Jowai, Ïaïong 01: Ka Seiñ Raij Jowai kumba long manla u snem kan pynlong ïaka ‘Shad Sukra’ ka ban sdang haka 6 bad pynkut haka 7 tarik u Ïaïong, 2024 kane ka Shad Sukra ka long shi bynta ka jingainguh ïa ka mei mariang hashwa ban leit hiar rep sha ki hali ki pynthor.Ha kane ka snem yn wan ïadonlang da ki waheh wasian jong ki 12 tylli ki dong, ki kyntoid, kynthup ïa ka Sengtyllilang jong ka Seiñ Raij Ummulong bad Seiñ Raij Shillong. Na ka liang u Vice Chancellor jong ka skul bah NEHU un long kum u kongsan, ha ryngkat ka kong Silbi Passah kaba la ïoh ïa ka Padma Shri award nalor kiwei kiwei de.Ha ka por mynstep 10 waje jong ka 7 tarik kan don ka jingthang ïaka sharak ha Mynkoi Pyrdi Iongpiah nangta kin leit sha madan Biar ka Blai bad leit mih sha Iawmusiang ban pynlong ka jingshad Sukra ha ryngkat ki riam tynrai. Katba ha ka por janmiet kan don ka shad “per syntu pyllah” ha kaba ki dong bapher bapher kin ïashim bynta lang.U Chairman ka Arts & Culture ka Seiñ Raij Jowai ma Chandlok Dkhar ula ong ïa ka Shad Sukra la ju pynlong naduh ki por ki longshwa manshwa ha ryngkat ka ñiam ka rukum kaba don shwa ïa ka Thoh Lyngdoh.Ula ong lyngba ka riam ki beit jong ki nongïashim bynta ha ka Shad Sukra ka lah ban pynpaw pyrthei ïaka jingriew spah ka riti dustur la jong.Ha kane ka Shad Sukra haka sngi nyngkong 6 tarik kan don ka jinglehkai Drama ban pynpaw pyrthei ïa ki sap ki phong ïa kaba yn pynlong ha Tpep-Pale Jowai.Ka phang jong kane ka Shad Sukra mynta u snem ka ong ‘kiba tip ban kohnguh ïa ki adong Blei ka long ka luti ka jingsuk ha sla pyrthei’. Ka Seiñ Raij Jowai ka kyntu kumjuh ïa ki paidbah ban wan biang por haka step jong ka 7 tarik ha kaba yn don ki jingkren na ki riew rangbah bad ki jingshad bapher bapher.",6 bad 7 tarik u Ïaïong ka Shad Sukra ka Seiñ Raij Jowai,https://mawphor.com/6-bad-7-tarik-u-iaiong-ka-shad-sukra-ka-sein-raij-jowai/
"Nongstoiñ, Ïaïong 01: Ha ka step jong ka lah sngi u Blei ha ka por kumba shiphew baje ei ei mynstep, kawei ka kali Swift rong saw kaba don ïa u registration No ML 07 B kaba la ñiah da u Nebelnes na ka shnong Umsaw, kaba dang mih na shaphang Nongstoiñ hynrei haba la poi ha Porsohsat hajan ka ophis jong ka tnad Fisheries, la leit ban tynrah ïa kawei ka trok kaba don ïa u Registration number ML 07 A 6276 kaba la ñiah ñiah da u bah F.Nongsiej na ka shnong Sohpian West Khasi Hills.Ha katei ka jingïa tynrah jong kitei ki kali u nongñiah jong katei ka swift u la mynsaw jur na ka jingsangah ha u steering na ki bynta ka shadem haduh ba u la prie snam na shyntur. Ha katei ka kali Swift ki don lai ngut kiba shong tang ki shynrang suda uwei u ba shong ha khmat u la mynsaw malu mala.Katkum ka jingïathuh jong u bah F.Nongsiej u ba ñiah ïa katei ka trok pat, u la ong ba u nongñiah jong katei ka kali Swift u la pynher sted bha bad ha ka por ba u la kiar sharud shu ïoh sngew kynsan jraiñ na ka shaka ba shadien ha kaba katei ka Swift ka la sied shadien kumba san mitar ei ei. Hadien katto katne por la wan poi ki pulit hynrei tang shiphang ki la leit noh katba ïa kitei kiba mynsaw la pynkit noh sha hospital na ka bynta ban phah sumar.",Tynrah ka Swift ïa ka trok mynsaw jur u nongñiah,https://mawphor.com/tynrah-ka-swift-ia-ka-trok-mynsaw-jur-u-nongniah/
"Shillong, ïaïong 01: Ka United Democratic Party (UDP) Amlarem Unit ka la khot bad wer ïa ki nongkyrshan jong ka UDP ba kin ïawer lem ïa ki paralok ba kin ym don ka jingsngew pher party hynrei ban ai jingkyrshan pura ïa u kyrtong ka Regional Democratic Alliance (RDA) ha ka elekshon Lok Sabha ka ban sa long ha ka 19 tarik, Ïaiong.Ha ka jingïalang kaba la long dang shen ha ka shnong Pdengshakap u MLA ka UDP na Amlarem Constituency Bah Lahkmen Rymbui uba dei ruh u President u la kyrpad ban pynjop ïa u Bah Robert June Kharjahrin khnang ba kan pynsuk ban treikam ha kaba ïadei bad ki kam pynroi bapher bapher hapoh ka Amlarem Constituency.U MDC barim Bah Lamdibok Sumer uba long u Vice President jong ka UDP Amlarem Circle Unit bad u Bah Medling Swer uba long u Working President ki la pynsngew hakhmat ka jingïalang ïa ki thong treikam jong ka party bad kumjuh ruh ka jingpyntyllun ïa ki kam nangne shakhmat ban pynkhreh ïa ka elekshon Lok Sabha.U Adviser jong ka UDP Amlarem Unit Bah Kolmen Pohshna u la kyrpad ïa ki paidbah ka Amlarem Constituency ba kin ïasnohkti lang kumba la paw ha kine ki san snem ba ladep lyngba ka jingtrei shitom jong u MLA ban wanrah ïa ki song pynroi bad ban kyntiew ïa ka thaiñ ha kaba ïadei bad ka jingwanrah ïa ki Govt. LP School Building, ka umbam umdih, ka ïohkam ïohjam, ki lynti ki synkien bad kiwei kiwei ki jingdonkam jong u paidbah.“Nga kyrpad ïa ki paidbah ba kin klet ïa kino kino ki jingsngew party bad ban ai jingkyrshan pura kumba la bthah da u MLA khnang ba u kyrtong ka RDA un long u MP uba lah ban wanrah ki jingkylla ha ka Jylla hi baroh kawei,” u la ong.’“U Bah Robert June Kharjarin u dei u kyrtong uba dang thymmai bad u bym pat don ïa kano kano ka dak thohbria long u Candidate ba dang thymmai u bym pat don kano ka jingthoh bria,” u la ong bad bynrap, “ka RDA ka la jied ïa u kyrtong uba kynsai bad uba la don ka jingnang jingstad bad ka jingshemphang uba lah ruh ban ïasaid ïa ka khia ka shon jong ka jylla ha Parliament.”",Kyrpad ka UDP Amlarem ban kyrshan pura ïa u kyrtong rda,https://mawphor.com/kyrpad-ka-udp-amlarem-ban-kyrshan-pura-ia-u-kyrtong-rda/
